tarih,derece,yorum
2021-11-13,5,"Son derece iyi bir ürün. Lavaboya sokarak denedim, su geçirmiyor. 25 metre kare bir odada film izlerseniz ev sinema sistemi etkisi yaratabilir. Yani seviyesi oldukça yeterli. Basları çok net. Her türlü kalite kısacası. Ömürlük cihaz, pişman etmez. Sadece 2 tane olumsuz sayılabilecek özelliği var:
1. Hem telefondan hem de makineden sesi sonuna kadar açtığınızda cihazın sesi cırtlamaya başlıyor. Hani müziğin sesi artıyor ama basın şiddeti artmıyor gibi düşünün. Ancak o kadar yüksek sese de pek ihtiyaç duymuyorsunuz. 
2. Bluetooth bağlantı menzili 10 metreye yakın, ki bu yeterli. Negatif olan şu: Bilgisayara bağlı olarak film izleyince sesle görüntü arasında yarım ile çeyrek saniye arası bir gecikme oluyor. Benim gibi hassas bir kulağınız varsa inceden rahatsız edebilir ancak yok benim umurumda değil derseniz de siz bilirsiniz.
Her türlü parasının hakkını veren bir cihaz. Açık alanda canavar gibi çalsın diye bir beklenti ile almayın. Zira yetersiz. Bir de daha büyük ve pahalı ürünleri de denedim. Tamam biraz daha iyiler ancak kesinlikle o fiyat farkında değecek kadar iyi değiller. Bundan altını da almayın, örneğin flip 4 var. Flip 4 ün içinde bas makinesi olmadığı için hüsrana uğrarsınız. O da ancak ofiste tın tın ses olsun diye alınır veya çantada rahatça taşınsın diye alınır..."
2019-12-06,4,"İstediğim gri renk için teslim tarihi 2 hafta olmasına rağmen ürünüm  1. hafta faturasıyla beraber elime ulaştı. Ciddi bir firma. Teşekkürler. 

Kullanmakta olduğum 3 Watlık JBL Go dan dolayı almaya karar vermiştim ancak JBL Go dan çıkan sesten sonra 30Wattlık bir cihazdan beklentim daha yüksekti.  (RMS-Peak vs hepsini biliyorum).  Ortamda 3D  ağılan bir ses de beklemeyin.  Bu cihaz tek  kanal olduğu için stereo da değil, zaten bu tip noktasal cihazlarda stereo olsa bile çok anlaşılmıyor.  Ancak ikinci bir cihaz alırsanız sağ ve sol olarak stereo eşleştirebilirsiniz. Ses olarak bas ve tizler çok dengeli, yüksek basta kesinlikle boğulma yok, son sesi açtığınızda anlık bas tiz çıkışlarında cihazın bunu dengelediğini fark ediyorsunuz . Son seste benim beklentimden düşük olsa da ev için yeterli ses çıkıyor. 
Özetle eğer ilk JBL’iniz olacaksa düşünmeden alın; ancak önceden farklı bir JBL (ya da muadili iyi kalite) cihazınız varsa kesinlikle bir yerde dinleyerek beklentinizi karşılaştırın."
2022-01-04,5,Ürün tek kelime ile mükemmmell
2022-03-22,5,"Cok iyi performans... cok guzel renk... fiyat da cok iyiydi aldigimda... go&#039;dan başlayarak extreme ve boombox dahil tum hoparlörlerini kullandım jbl&#039;in... fiyat/boyut/performans olarak en iyisi bu... charge 5i de deneyimledim, aralarindaki fiyat farkini dogrulayacak bir üstünlüğü yok 5&#039;in."
2021-01-07,5,Uzun zamandır Xtreme 2 kullanıcıydım ancak çok ağır ve hantal olduğu için bu ürüne geçtim ses kalitesi yine harika tabiki xtreme kullanırken basa boğuluyormuşum resmen özellikle evde ve açık alanda deneme fırsatım oldu evde ses fazla bile açık alanda yeterli diyebilirim dahasını napıcan konser mi vericen bas konusu modu aktifken kısık seste bile yeterli masada titreme okay yani (B ve - ) tuşları ile aktif edebilirsiniz hissedersiniz zaten sesten cihaz güzel iyi ve YETERLİ (yeşilde iyi he)
2020-04-17,4,"Ürün gerçekten güzel. Her şeyden önce flip 4 ile karşılaştıranlar varsa charge 4 almasını tavsiye ediyorum. Fark edilir bir ses seviyesi farkı var. Flip 4 ebat olarak biraz daha küçük ve daha ziyade çanta içine sıkıştırıp bir yerlere götürmek için uygun. Onun da sesi çok iyi ama doyuruculuk açısından charge4 derim. Yüksekliği aşağı yukarı 10cm, yanlamasına da bir karış (elim büyüktür). İki adet bas cihazı var. Son derece doyurucu. Yalnız yüksek bas bazı sesleri örtüyor. Ekolayzer ile düzeltilebilir. Son olarak, sesi kökleyince bas biraz dağılıyor. Biraz rahatsız edici olabiliyor. Su geçirmemesini denedim, geçirmiyor. Üzerine bardak su attım. 15-20 metre kare alan içerisinde yüksek sesle çok rahat müzik dinleyebilir, ev sinema sistemi yapabilirsiniz. Şarjı da iyi gidiyor. Neredeyse tanıtımda yazdığı kadar. Uzun lafın kısası, cihaz iyi. Yalnız 1000 lira olsa daha iyi olurdu :)"
2021-12-01,5,Ürün çok kaliteli ve Bluetooth bağlantısı çok stabil. Tavsiye ederim.
2022-03-10,5,Ürün 3 günde elime ulaştı. Dayanıklı ve su geçirmez gövde güzel. paketleme sorunsuz iyi şüphe etmeden alınabilir
2022-03-31,5,Kaliteli güzel bir ürün. Küçük olmasına rağmen ses performansı mükemmel. Elinize aldığınızda kaliteli bi ürün olduğunu hissettiriyor.
2022-01-07,4,"+ları sesi
    Malzeme yapısı
    Taşınabilir olması

-leri typc olmaması
    APK uygulama olmaması
Genel olarak ses seviyesi çok yüksek ve temiz şarjı da iyi gitmektedir.
Alan pişman olmaz 👍"
2021-03-24,5,"Cok basarili, almisken 2. versiyonu almak istedim. Goruntu olarak da cok sik. Ertesi gun elimdeydi."
2021-11-27,5,"Performansıyla fiyatını hak ediyor gerçekten. Rengine hayran kalıp almıştım, kulaklığımla da muhteşem bi ikili oldular 🥰"
2022-01-26,5,"Wonderboom 1,2 ve boom 3 ürünlerini aynı anda test ettim ve aktif kullanıyorum. Ürünlerin hepsi çok iyi, yan yana test etmezseniz farkları anlayamazsanız. Bununla birlikte bütçeniz hangisine uygunsa onu alıp geçin"
2022-04-19,5,Ürünü daha incelemedim ama gpn teknoloji fatura yanlış kesildiği için rica ettim ve hemen sorunumu çözdüler sırf bu uğraşları için 5 yıldızı hakediyor
2022-05-09,4,Ses yüksekliği çok iyi kapalı mekanda sesi %100 açıp dinleyemezsiniz rahatsız eder. Dışarda henüz kullanmadım ama outdoor modu olması çok iyi kampta ve plajda çok kullanışlı olacağını düşünüyorum. Baslar iyi ama tizlerde çok yüksek seste biraz cızırtı yapıyor 1 yıldız ondan kırdım. Jbl go 3 kullanıyordum tabii ki ondan çok daha iyi. Aralarında 300 tl fiyat farkı var değer diye düşünüyorum. Şarj konusunda da çok iyi çünkü.
2021-06-16,5,"7 Aydır kullanıyorum, gece çalışmalarında süper oluyor. Anında bağlanıyor hem telefona hem bilgisayara aynı anda bağlı kalabiliyor bildiğim kadarıyla 50 tanesini bile birbirine bağlıyabiliyorsun. Bataryası malesef yüksek sesle dinlendiğinde haliyle çabuk bitiyor onuda power banka la haledim."
2021-12-10,5,Wonderboom 1 den 2 ye geçtim. Gayet başarılı. Akustiği ve ses aralıkları daha iyi olmuş. Fiyatı biraz pahalı. Duruma göre alınabilir. Ben pişman olmadım.
2022-03-07,5,Ürün hızlıca elime ulaştı. Ve bekledğim gibi hem kaliteli hemde ses kalitesi çok iyi 👍🏻
2021-01-02,5,Anneme hediye olarak aldım çok beğendi bende çok beğendim bu kadar kaliteli olucağını tahmin etmiyordum ses seviyesi baya yeterli bluetooth ile telefonuma bağlayıp müzik dinleyebiliyorum usb bağlanıyor microsd takılıyor aux ta takılıyo benim çok hoşuma gitti. Ses bombalarına 400 tl vermek yerine böyle bişey almanızı tavsiye ederim.
2021-02-15,5,Ürün güzel paketleme ve hızlı kargolama ile elime ulaştı. Radyonun güzelliğini anlatmam mümkün değil. Ses kalitesi inanılmaz iyi. Gümbür gümbür tabiri caizse. Diğer özelliklerini henüz kullanmadım. Kullanmayı da düşünmüyorum. Çünkü radyo radyodur. İster şarj edip kullanın ister fişi prize takılı. Evime neşe getirdi. Görüntüsüne gerçekten aşık oldum. Boyutu ufak ama şirin. Tavsiye ederim özellikle ailenize hediye edeceğiniz harika bir şey.. Kendinizi şımartmak istiyorsanız kendinize de alabilirsiniz tabi ☺️
2021-01-10,5,"Ürünü uzaktaki can dostum için hediye etmek istedim. Rixoselektronik&#039;e sosyal medya üzerinden ulaşarak yanında not bırakmak istediğimde bana incelikle yardım ettiler. Aynı anda özenle hazırlayıp hediye paketi ile kargoya verdiler ve ertesi gün dostuma ulaştı. Yaptığım en keyifli alışveriş ve gördüğüm en hızlı kargoydu, teşekkür ediyorum. :) Ürüne gelecek olursam, çok beğenildi. Çok büyük olmadığı için işyeri-ev arasında getirip götürüyor. Ses kalitesi harikaymış. Çekim gücü de yerine göre değişiyormuş. İlk başta çekmediğinde bozuk mu diye endişe etmeyin, konumunuzu değiştirin. Hediye olarak alacaklara özellikle tavsiye ederim. Dekoratif görüntüsü bile harika."
2022-04-30,5,"Harika paketleme, kaliteli ürün. Güçlü ses çıkışı var.Kargo çok hızlı geldi"
2021-04-10,5,Ürün çok güzel teşekkür ederim
2021-02-11,5,Ürünün sesi ve frekanslarında bir problem yok  evin içinde bulunduğumuz şehir ve konumla ilgili olduğunu düşünüyorum. Az kanal çekiyor. ama balkonda dinlemek için aldığımız için balkonda kanallar daha iyi çekti ve yerini aldı. Görüntü ve kalite olarakta memnun etti. Yorumlarda sesinin iyi olduğunu okumuştum bu kadar iyi çıkacağını tahmin etmemiştim. Radyonun ölçülerini merak edenler için yükseklik 13 cm. En 17 cm. Satıcı hızlı bir şekilde kargolama yaptı. Ürünün zarar görmemesi için iki kat kutu üzerinden pıt pıt naylon yapılmış.Kutunun içindeki ürünü de bir kez daha kaliteli pıt naylon yapmış. Tavsiye ediyorum. Teşekkürler.
2021-01-15,5,Charizma elektronik çok teşekkür ederim ürünü çok beğendim ve herkese tavsiye ederim. Ürünün sesi gerçekten harika görünümü de çok sevimli nostalji sevenlere tavsiyem
2022-04-28,5,Paketleme iyi. Sağlam geldi. İstanbul&#039;a 3 gün içinde teslim edildi.
2021-01-30,5,Evet radyo görüntü olarak Çok güzel ilk geldiğinde radyosu çok güzel çekiyordu ama şu an radyo hiçbir şekilde çekmiyor hiçbir kanalı dinleyemiyorum. Bu konuda nasıl bir Yol izlemeliyim
2021-04-19,4,"Ürünü 16.04.2021 Cuma günü sipariş ettim, 19.04.2021 Pazartesi günü elime ulaştı. Henüz tüm özelliklerini denemedim ama ses kalitesi ve görünüşü itibariyle ürün tam bir fiyat performans ürünü. &quot;Mega Nostaljik Antika Şarjlı Radyo&quot; sipariş etmiş olmama rağmen &quot;Everton RT-314&quot; modeli gönderilmiş ve ürünün faturası yoktu bir puanı bundan dolayı kırdım."
2022-03-05,5,Fiyatına göre çok iyi bence ses inanılmaz derecede çok çıkıyor . Kanallar süper çekiyor. Tıpkı anlatıldığı gibi çook beğendim paketleme içinde teşekkür ediyorum 😊😊
2022-04-05,4,"Ürün kalite olarak kabul edilebilir düzeyde,
Öyle çok iyi de değil kötüde değil.
Ses kalitesi yeterli, ışıkları güzel ve tüm fonksiyonları çalışıyor fakat ürünü salladığınızda içinden bir tıkırtı geliyor şimdilik sorun teşkil etmiyor ama ilerde ne olur bilinmez... satıcının bilgisine."
2022-05-03,5,Yiğenime hediye aldım çok beğendi. Adı nostaljik ama işlevi tam anlamıyla  teknolojik. Çok güzel tavsiye ederim. Satıcı çabuk yolladı. Güzel paketlenmiş.
2022-03-11,5,Muhteşem güzel ses seviyesi yüksek uzun süre şarj edip kullanıla biliyor kesinlikle tavsiye ederim çok güzel bir ürün tebrik ederim aldığın ve memnun kaldığım tek radyo 👏👏👏👏
2022-03-05,5,"Çok iyi ,sağolsun hepsiburada hediye çeki verdi onuda kullandım çok memnun oldum kesinlikle tavsiye ediyorum ürün çok iyi tereddüt etmeden alın"
2022-04-21,5,Cok guzel feneri sarjli vs bir suru ozelligi var bekledigimden guzel cikti piknige bile goturun
2022-04-27,5,Fiyatına göre gayet iyi ürün. Kullanım ömrü uzun olursa özellikleri de çok iyi
2022-05-05,5,Ürün harika severek kullanıyoruz.Kargomuzda erken geldi teşekkürler.
2022-03-04,5,Bende yeni aldım çok beğendim harika  kaliteli hiç tereddüt etmeden alabilirsiniz
2022-04-01,5,"Harika,hızlı ve özenli kargo için de çok çok teşekkürler"
2020-01-30,5,"Boyutu uygun, fotoğrafı o yüzden ekledim. Radyo frekanslarını anten katlı olduğu halde iyi yakalıyor. Bluetooth, başka bir sistemden gelen müzik yayınını hoparlörüne veriyor. Hoparlör tek, bir de bas var, ses net ve yüksek. Usb ve kart girişleri mevcut, sorunsuz çalışıyor. Direk priz, şarj ve büyük boy piller ile çalışma seçeneği var. Radyonun ön kısmında çerçeve halinde led ışık var. Ama ne frekans göstergesinde ne de butonlarda bir yerde aydınlatma yok."
2021-11-29,5,"Görüntüsü çok güzel. Gorseldeki gibi kırmızı geldi. Ses ve çekim kalitesi de iyi. Işıkları çalışıyor, Bluetooth özelliğini henüz denemedim. Aldığım gün kargoya verildi, çok hızlı elime ulaştı. Paketlenmesi güzeldi, hasarsız teslim aldım."
2022-01-31,5,Istediğim markadan farklı bir marka RT 301B geldi ve kırmızı değil kahverengi ancak sıkıntı değil yeterli bir urun benim için ışıldak olayı ayrıca güzel sık elektrik kesintisi olan yerde oturan biri olarak daha önce alsaymışım dedim. Şarjı ne zaman doluyor ne zaman bitiyor onu anlamak zor keşke bi gösterge olsaydı çünkü bugün bir an bozuldu sandım radyolar hiç açılmadi prize takınca çalıştı neyse ki .
2020-11-12,5,"Çok kaliteli bir ürün . Sesi iyi veriyor , led ışıklı , şirin küçük , ses kalitesi iyi ve frekanslarında sıkıntı yok . Kargo çok güzel geldi kutusunda herhangi bir eziklik yoktu . Tavsiye ederim güzel bir ürün ."
2021-04-01,5,Harika çok güzel bi ürün sesi gayet yüksek şarj süresi uzun gidiyor kablosuz olarak ışıldaklı olması ayrı bi güzel  elektrik kesintisinde kullanılabilir kargoda hızlı ve çok özenli hiç bi hasar göremeden elime ulaştı teşekkürler hepsiburada 👏
2021-08-11,5,Radyo çok güzel görseldeki gibi. Çok güzel bir kırmızı rengi var. Oturduğum yerde pek telefon çekmez ama radyo pürüzsüz çekiyor. Bluetooth özelliği de var telefondan aktarabiliyorsunuz. Kenarında ışıldak var. Daha ne olsun ben çok beğendim. Bi mağazaya sordum benzeri ürüne 2 katı fiyat verdiler.
2021-10-26,5,"Ürün gayet kullanışlı ve güzel. Satıcı Zuma Teknoloji ilgili bir satıcı. Sorularımı hızlıca yanıtladı. Özel bir talebim vardı karşıladı , ürün sorunsuz hızlı şekilde elime ulaştı."
2022-03-05,5,Satıcıya çok TSK ederim msj hemen cvp verdi istediğim renk gönderdi paketleme ve kargoya vermesi çok güzeldi tavsiye ederim
2022-02-09,5,Bayıldım ama ben bu radyoya 🤩👍 paketleme çok güzeldi 💯 teşekkürler 🤗 sipariş gönül rahatligiyla verin derim 💯👍
2021-11-20,5,Ürün elimize ulaştı kırmızı renk istemiştik tam istediğim gibi geldi herhangi bir sorunu yok çok memnun kaldık tavsiye ederiz
2021-06-09,5,"Annem için almıştım çok beğendik 2. kez sipariş verdik.Fiyatina göre güzel bir radyo heryerde güzel çekiyor, bataryası da uzun süre gidiyor.Biz beğendik."
2021-03-18,5,"Olumsuz yorumları dikkate almayın, neticede ödediğimiz para belli.
Cihaz, parasının karşılığını fazlasıyla veriyor. FM Radyo çekimi çok iyi, ses net ve boyutuna göre birhayli yüksek. Bluetooth bağlantısı sadece mp3 modu açıkken çalışıyor, radyo açıkken bağlanmıyor. Bağlantı kolayca oluyor ve kopma/kesilme olmuyor. 
Kutudan çıkan kablosu çok kısa ama eski telefon kablosu girişine sahip, birçok evde hala mevcuttur daha uzunları. 
Bataryası pil yuvasında takılı, dilerseniz çıkarıp 3 adet küçük pil takılabilir. Bataryası da piyasada hala çokça bulunan aski tip telefon bataryalarından.
Sonuç olarak en cüzi paraya en iyi müzik keyfi. 
Satıcı firma Goldsepet aynı gün gönderdi; kutu içinden çıkan küçük not, ilgili ve duyarlı bir satıcı olduğunu gösterdi. Teşekkürler Goldsepet."
2020-08-11,5,"Fotoğraflanan ürünün aynısı ve kutusuyla geldi. Yorum yazmadan önce deneyimledim epey bir zaman. Öncelikle şarjlı seçeneğinin bulunması çok büyük bir artı, pillerle uğraşmıyorsunuz ancak pil seçeneği de mevcut. Benim tercih sebeplerimden biri şarj edilebilir olmasıydı. Şarj durumu ideal 3-5 saat açılan sese göre gidiyor. Ses konusunda da gayet başarılı, yüksek seslere çıkıyor ve boyutuna göre şaşırtıyor. Ayrıca üründe SD kart, Mp3 ve Bluetooth özellikleri mevcut. Bluetooth&#039;u test ettim ve kullandım bir sıkıntıyla karşılaşmadım. Ürünün boyutu küçük ve isteyerek böyle tercih ettim. Kısacası fiyatına göre gayet makul bir ürün ve yanındaki diğer özelliklerle de oldukça dolu bir radyo diyebiliriz. Tavsiye ederim."
2022-03-22,5,Ses kalitesi çok iyi çekim gücü çok iyi sorunsuz da ulaştı
2021-05-05,4,"Pil nerede kullanilacak Anlayamadim!
Hemen hemen yapilan tum olumlu yorumlara kayitliyorum."
2021-08-06,4,"Yükseklik  8.5 cm, genişlik 12.5 cm, kalınlık 4,5 cm (ses acma ve kanal degistirme dugmesi haric. Onlar dahil 5.5 cm) boyutlari bu şekilde.bu urunu almadan 1 ay önce hepsiburadadan Everton RT- 41U aldim. O ürünü incelemenizi oneririm. Bu onun yaninda oyuncak gibi. Fiyati biraz daha pahali ama değer. Bu urune dönecek olursak. Radyo net ama kanal degistirme tuşu zor dönüyor. Hassas ayar yok. Ama yinede zemin katta olmama ragmen cızırtı yapmadi. Mutfak için aldik. İş görüyor. Renk secme yok malesef.ne gelirse."
2022-04-20,5,Ses kalitesi mükemmel
2021-02-11,5,Çok şirin.. Gayet kullanışlı.. Hem pilli hem bataryası var hem de elektriğe takıpta kullanılabiliyor.. Ses düzeyi de boyuna göre çok iyi.. çok beğendik..
2021-05-07,5,Ürün tam olarak fiyat performans ürünü sesi çok yüksek beklentimin çok üstünde boyutu küçük ama bence daha iyi her yerde rahatça kullanabiliyorum kesinlikle tavsiye ederim iki katı para vermeye gerek yok fazlasıyla iş görüyor
2022-05-06,5,"Bugün teslim aldım ve sabahtan bu yana 3 saattir dinliyorum. Ürün beklentimin üstünde iyi. Boyutu nedeniyle tercih etmiştim.  Sesi, bluetooth özelliği ve diğer özellikleri harika, gayet güzel her şey düzgün çalışıyor. 

Şarj kablosu biraz daha uzun olabilirdi sadece. Kendi küçük kutusu küçük olunca o da normal artık."
2019-08-17,5,Olumsuz olan yorumları okuduğumda vazgeçmek istedim ama sonra Sony markasına olan güven aklıma geldi ve aldım.İyi ki aldım tam istediği gibi o küçüklükte bir radyonun çekimi ancak bu kadar iyi olur anteni açmaya gerek bile kalmadı.Çok memnum kaldım.Kutusunda pil ve kulaklık çıkmıyor keşke en azından pil çıksaydı :) Sony hala bildiğim Sony...tşk (Bu arada il Diyarbakır)
2020-07-14,5,Babam için aldım. Bildiğimiz Sony kalitesi. Deprem sonrası da oldukça işe yarar bir ürün. Periskobik anteni yeterli uzunlukta. Hafif. Yalnız frekans aralığını yatay yerine dikey yapsalardı kanallar daha rahat seçilebilirdi.
2021-11-19,5,"Walkman zamanlarından yıllardır bildiğimiz Sony Radyo kalitesi. Daha ucuza ne olduğu belli olmayan markaları alıp çekim kalitesi vs. uğraşacağınıza bir kere alın ömür boyu kullanın. Çekim gücü, malzeme kalitesi, ses kalitesi ve seviyesi gayet iyi ve değerini hakeder nitelikte."
2020-09-13,5,Frekans yakalama güzel hışırtı cızırtı frekansta kayma yok indirime denk getirip almam iyi oldu yanlız kargo memnun kalmadım 2 günde teslim edilmesi gerekirken 4 gün sürdü malatyaya gelmesi
