tarih,derece,yorum
2021-11-14,5,"Üründen beklenti kişiden kişiye değişir, ev kullanımı için araştırarak bu ürünu aldım. Orijinal kutuda, orijinal murekkeplerle kısa sürede geldi. Bu ürün aslında Epson L3260 modeliyle aynı. Epson sitesinden ürün özelliklerine bakabilirsiniz. Epson, aynı model yazıcıda beyaz ve siyah renge farklı isim veriyor. Yazıcıyı kurarken de L3260 olarak göründü zaten. Telefondan bile kısa zamanda kurulum yapılıyor, mürekkep doldurmak inanılmaz kolay. Ürünün hafif oluşu çok cazip. Uzun vadede iş görür inşallah."
2021-12-05,5,"İlk izlenim olarak ürünü çok beğendim.  Açıklamalardaki gibi ekonomik tüketim mi bunu zamanla göreceğiz. Hız ile ilgili olarak özelliklerinde yazana göre olması gereken kadar gibi görünüyor. Kurulum çok kolaydı ancak fotoğraf basma sırasında özellikle paper mismatch problemi oldu. Belki kullanıcı sebebiyle gibi duruyor olabilir ama bu kısım kullanıcı açısından daha yönlendirici, açıklayıcı olabilirdi. Fotoğraf için baskı kalitesi yüksek olan standart olandan çok da fazlaymış gibi gelmedi bana; standart olan da gayet başarılı zaten. Ancak yüksek kalite yazdırmak gayet yavaş bu net. Bir de mobil yazdırma imkanı güzel ancak bir bilgisayar gibi değil bence. Telefonda uygulamada metin çıktısı alırken çıktı alınacak sayfaların hangileri olduklarını direk klavyeden de girebilseydik daha iyi olabilirdi. Son bir konu da bilgisayar kurulumu sırasında 3260 series olarak bir network bir de yine 3260 series ama epson başka bir model yazıcı daha kurulmuş gibi 2 ayrı kurulum oluştu; işler mi bu şekilde oluyor ben mi yanlış yaptm o kısmı anlamadım. Çok şükür şimdilik sorun yok. Genel izlenimim makine çok iyi ve de şık. HP GT6820 modelinden geçtim, hiç memnun kalmamıştım; epson ilaç gibi geldi. Alacaklara tavsiye ederim."
2022-04-04,5,"L3266 Kurulumu çok basit.
Ayrıca fotoğraf kalitesi oldukça iyi.
Fotoğraf kağıdı olarak, glossy yani parlak değil de, mat olan kağıtları tercih etmenizi tavsiye ederim. Parlak olanda çok dikkatli bakınca hafiften yazıcı kafasının yatayda gitgel yaparken oluşturduğu çizgiler belli oluyor. Matda böyle bir sorun yok.
Kodak 260gr/mm2 olan kağıtla en iyi verimi aldım."
2022-04-18,5,"Orta olcekli bir egitim kurumu icin aldik, gayet basarili ve yeterli bir cihaz. Yazdirma hizi ve sessizligi de iyi. Plastik kalitesi biraz kotu ve fotokopi kapagi gibi tutunma yuzeyleri ince ama bu sayede de az yer kapliyor. Tavsiye ederim."
2021-11-13,5,Epson farkını hissettiriyor. Kurulum çok kolay baskı kalitesi ve hızı da güzel kargo süreci hızlı teşekkürler. Mürekkep içinden çıkıyor 4 renk +1 yedek siyah renk telefon dan baskı almak da ayrı güzel almak isteyenlere kesinlikle tavsiye ediyorum. Fiyat konusunda da en uygun hepsiburada da
2022-04-13,5,Orjinal kutusunda ve hızlı şekilde ulaştı. Şimdiye kadar bir sorunla karşılaşmadım. Çok memnunum.
2022-04-27,5,Ürün güzel ve kullanışlı fakat bilgisayara tanımlanması biraz uğraştırdı onun dışında sorun olmadi
2021-10-29,5,Ürün orijinal ambalajı ve mürekkepleri ile geldi. Ev kullanımı için aldık. Kurulumu kolay. Tanklı olması uzun vadede ekonomik. Baskı kalitesi ve diğer kullanım özellikleri güzel ve yeterli. Ekranı olması ve Wi-Fi özelliği kullanım kolaylığı sağlıyor.
2022-03-17,5,"Kurulumu çok kolay, baskı kalitesi güzel. Gönül rahatligiyla alınabilir."
2022-04-10,5,Kurulumu ve kullanması çok kolay. Baskı hızı da çok iyi
2022-02-22,5,"Ürünü kullanmaya başlamadan değerlendirme yapmak istememiştim. Biz endoskopi raporu yazdırmak için aldık bu yazıcıyı. Çok memnunuz. Eskiden de Epson L110 kullanıyorduk. Ona çok benziyor. Eski yazıcıya göre daha hızlı. Mürekkep koyması daha kolay. Baskı kalitesi tartışılmaz, çok iyi. Detay görmek istiyorsanız ayar değişikliği yapmanız gerekiyor yazıcı ayarlarından. Kurulumu çok basitti. Kitapçık ta da gayet güzel anlatmışlar. YouTube ta da var. İçinden 5 mürekkep hediye çıkması da çok güzel. Fotoğraf yazıcısı olarak kesinlikle tavsiye ederim"
2022-03-29,5,"Ürün gayet hızlı ve ekonomik bir şekilde çıktı veriyor. Mürekkep doldurmak çok pratik. Kurulum için sitesindeki yönlendirmeleri takip edebilirsiniz, oldukça basit bir şekilde kurulumu yapıp 15 dakika içerisinde kullanmaya başlayabiliyorsunuz. Wifi özelliği olanlara fazladan 500-600 lira vermeye gerek yok. Kutudan çıkmıyor fakat 25-30 liraya bir kablo siparişi de verirseniz ürünle birlikte geliyor."
2022-04-21,5,Fotoğraf çıkartmak için aldım ve beklentilerimi yeterli bi şekilde karşıladı tabi fotoğraf kâğıdına baskı aldım A4 normal kağıt da aynı beklentiyi vermeyebilir yaklaşık 350 adet fotoğraf bastım 10*15 ebatında mürekkepleri çok az kullandı bence aşırı tasarruflu  Epson farkı
2022-02-18,5,Gayet güzel hızlı tarıyor cikti hızı da güzel tarama kalitesi de güzel çok memnunum hemen denedim beklediğimden daha iyi. Bu fiyata süper teşekkürler. Hızlı teslimat için ayrıca teşekkürler.
2022-03-20,5,Bozulan Canon printerım yerine aldım. Kurulumu çok basit. Mürekkep şişelerini çok güzel yapmışlar. Öyle ki tanklara doldururken dökülme riski yok. Baslı kalitesi hem fotograf hem de normal dökümanda çok başarılı.
2022-04-19,5,Daha önce de Epson marka yazıcı kullanmıştım Ondan da memnundum bu da çok iyi
2022-04-03,5,"Mükemmel bir yazıcı, herkese tavsiye ederim."
2022-03-24,5,Herseyiyle muhtesem bi yazıcı aldıgıma pişman değilim iyiki almısım
2022-04-04,5,Başarılı bir ürün düşünenlere tavsiye ederim
2022-04-09,5,Ürün güzel çocuklar beğendi resim bastık çok güzel
2022-03-23,5,Ürün gayet iyi memnun kaldık kargo gayet sağlam teslim edildi
2022-02-11,5,"Ürün muhteşem çok beğendim kurulum oldukça basit HP Smart ve Yazıcı Eklenti isimli 2 programı yükleyip kablosuz bağlantı ile çıktı alabilirsiniz. Renk kalitesi baskısı oldukça güzel . Ev için çok ideal . 
Sürat kargo da bir sorun yaşadım ve satıcıdan gereken ilgi ve duyarlılığı göremedim . Kısaca ürün güzel hizmet sınıfta kaldı ."
2021-07-28,5,Kendi Kartuşu uzun gitti. Bittiğinde ise kendim dolup yapıp kullanmaya devam ettim. Hem ekonomik hem de evde kullanılmaya ideal. Öğrenci olarak memnunum.
2021-11-04,5,Siparis verdim. Bir gün sonra elimdeydi. Muhtemelen pc kaynaklı kurulum problemi yaşadım. Ama zor da olsa kurulum sağladım. Bir de eşimin telefonunda (huawei) hp smart hesabi açamadık. O da muhtemelen telefon kaynaklıdır. Farklı hesaplarda aynı yazıcı tanımlanamıyor galiba. Onun dışında mükemmel bir yat performans ürünü.
2021-10-20,5,Bence harika bir yazıcı. Sokaktaki fotokopicide yapabileceğiniz herşeyi tek makinayla evde rahatça yapabiliyorsunuz. Ürün de kaliteli. Bakmayın diğer yorumlara. Ürünün üstündeki qr kod ile kurulum sayfasına direkt ulaşıyorsunuz 5 dk sürmüyor kurulum. Bilgisayara da usb ile de bağlayabilirsiniz mis gibi.
2022-02-12,5,Ürün çok güzel kurulum çok kolay ewde soru çıkartmak için aldim iş yerinde nasıl olur bilmiyorum ama tavsiye ederim hızlı kargo ve paketleme güzeldi teşekkür ederim satıcıya
2022-02-09,5,"Gayet güzel basıyor , kurulum kolaydı iş görür evde ders çalışıyorum diye aldım güzel"
2022-04-14,5,Gayet iyi ve güzel bi urun
2022-04-06,5,"Tek kelime ile harika beklentiniz eger cikti almak fotokopi cekmek taratmaksa harika 👍👍veee tabiko hepsi burada her zamanki gibi hizli gonderim ve harika paketleme yapmisto
I."
2020-10-02,5,Ürün orijinal Hepsiburada ve hepsijet gerçekten jet gibi 24 saat olmadan ürün elime geçti Bu mükemmel bir şey tek sıkıntı son kullanma tarihi Şubat 2021 biraz daha taze ürün olsa deme gitsin yine de Hepsiburada ve hep ücrete Çok teşekkür ediyorum ellerinize sağlık
2022-04-02,5,Yazıcımı orijinal kartuş kullandığım için neredeyse 8 yıldır hiç sorunsuz kullanıyorum. Kartuş aldığınızda hologramına dikkat edin. Sahte kartuşlarla zaman zaman karşılaşmıştım. Artık sadece satıcısı sadece HB olan kartuşları tercih ediyorum. Kandırılmak istemiyorum.
2022-01-04,5,Yorum gözüksün diye 5yildiz verdim!! 1 hafta içinde daha sınavlar başlamadan bir kartuş hemen biter mi???? Neden insanların parasını çöpe atıyorsunuz!!! Daha insan gibi kullanmadan bitti.....Bizde sanıyoruz ki indirimde. Kartuşu kullanamadan kartuş bittti!!!!!!! Kesinlikle ama kesinlikle almayın yazık ya çocuğumun tam da sınav zamanı hak değil mi bu????
2022-04-22,5,"Bugun gelen urunu yerine takip kullanma imkanim oldu.. sonuc harika..
10/10
Tesekkurler"
2022-03-03,5,"Kartuş 3 gün içerisinde elime (Kayseri&#039;ye) ulaştı.
Bir problem yok . Teşekkürler..."
2022-03-28,5,en uygun fiyatlı ürün buydu. sorunsuz ve orijinal. SKT 6 aydan fazla var. işimi görür
2022-02-27,5,Ürün fotoğrafdaki gibi hızlı bir şekilde gönderim yapıyorlar teşekkürler 👍
2022-03-07,5,"250 sayfa kadar yazdırdım, bitti, uyumlu mürekkep alıp doldurdum kullanmaya devam ediyorum."
2022-01-20,5,"Ürün orijinal. Yazıcım için oldukça iyi bir ürün. Hoşuma gitti, gönül rahatlığıyla alınabilir."
2022-02-16,5,Ürün orijinal ve kalitelidir daha önce de buradan almıştım şimdi de buradan aldım almak isteyen ve ihtiyaçı olana tavsiye ederim
2022-03-08,5,Hp kalitesi gerisi hikaye
2022-04-23,5,"Kesinlikle tavsiye edeceğim bir ürün. En çok beğendiğim özelliği ise çift taraflı otomatik baskı yapması. Bu özellik bütün yazicilarda bulunmuyor. O nedenle en başta tercih sebebim bu olmuştu. Fotoğraf v.s basmadim ama renkli baskılarda gayet başarılı. Kullanımı da oldukça kolay. Telefon , bilgisayar istediğiniz yerden rahatlıkla çıktı alınıyor. Başka yazıcılar ile karşılaştırdığım zaman açık ara farkla önde bence... Almayı düşünen tereddüt etmeden alsın. Kesinlikle tavsiye ediyorum. Normalde böyle yorum yazan birisi değilim ama kendim yazıcı araştırırken bu yorumların ne kadar önemli olduğunu gördüm. Umarım düşünenler için yol gösterici olur."
2022-02-23,5,Hayatımda ilk kez bir printerden memnunum. Verdiğim para helal olsun. Çift yüzlü baskı anında yavaş sadece. Harika basıyor ve aşırı ekonomik:) teşekkür ediyorum. Satıcı çok hızlı kargoladi.
2022-03-14,5,Kurulumu biraz zaman alıyor.Malzeme kalitesi diğer markalara nazaran daha iyi.
2021-03-03,5,"Ürün gayet güzel ve sıkıntısız.Kargolama için puanım 10 üzerinden 10, çok teşekkür ederim özenle paketlemişler. Şunu belirtmek isterim ki alacaklara tavsiyem fazla kafaya takmayın, teknoloji bu, zorlarsan bozulur. Amacınıza göre kullanın, kötü yorumlara itibar edip te kafanızı karıştırmayın. Gayet perdormanslı bir ürün. Hp işini fazlasıyla yapıyor. 👌"
2021-05-31,5,"Öncelikle HP markası akla yazıcıları ile hatırlanır, ve yazıcının rengi, ebatı, ortama uyumu ile de çalışma odasına, çalışma masama ayrı bir hava kattı. Yazıcının özelliklerine değinmek gerekirse; yazıları net ve okunaklı çıkartıyor, hızı ve baskı zamanlaması çok iyi, döküm alırken çok az ses veriyor o da kağıt alırken, fotokopi çekimleri başarılı,taracıyı hızı stabil. Özetle; pandemi döneminde kırtasiyeler kapalıyken ve gerekli ödev, döküman, belge çıkartmak için gayet başarılı, ekonomik ve uzun yıllar kullanılacak bir cihaz. Bütçesi uyan bireyler tereddüt etmeden alabilirler. Bu arada kurulum zamanımı 6 dakika aldı, çok çok kolay. ( kargo&#039;da zamanında ulaştıgi için teşekkürler Hepsiburada)..✅"
2021-06-03,5,Ürünü bugün kurup deneme fırsatı buldum performans ve hız harikaa çok güzel bir ürün alacak olanlara tavsiye ederim
2021-05-15,5,Çok güzel. Beyendik.
2022-04-12,5,Ürün iyi güzel fakat gelen tonerler hemen bitti yeni alacağımda öyle mi olacak bilemiyorum
2022-01-27,5,Evden çalıştığım için satın aldım. Fiyatına göre performansından çok memnunum. HP sağ olsun kurulumu vesaire her konuda uygulama üzerinden yardımcı oluyor. İyi ki almışım. Sizlere de öneririm.
2022-04-16,5,Evde çocuklar için kullanıyorum sıkıntı yok
2021-04-17,5,Pandemi sürecinde evden çalışmaya başladık. Haftada en fazla 5-10 baskı alıyoruz. Tarayıcı ve yazıcı işlerimizi fazlasıyla görüyor. Mürekkep tanklı düşünüyorduk fakat bu modelin daha ekonomik olacağını düşündük. Airprint özelliği ve mobil uygulaması ile çok işimizi görüyor. Az sayıda baskıya ihtiyacı olanlara tavsiye ederim.
2021-04-29,5,"Ürün gayet başarılı,kurulumu ve kullanımı kolay,baskı kalitesi gayet iyi.wifi bağlantılı çalışması ayrıca keyifli kablo derdiniz yok.telefondan da çok rahat çıktı alabilirsiniz.kartuş kullanım süresi için birşey söyleyemem henüz bitmedi ancak genellikle kartuşlu yazıcılarda kartuş çabuk biter toner gibi değil ..sıkıntı olacağını sanmıyorum. Ayrıca ürün paketleme ve ulaşım hızı gayet başarılı."
2021-12-02,5,Harika ürün tavsiye ederim gözünüz kapalı alın
2022-04-10,5,Çocuklar ilkokula gidiyor diye almıştım. En uygun fiyata sahip renkli yazıcı olduğu için tercih ettim. Fiyatına göre çok iyi. Biraz sesli titreşimli yavaş çalışıyor.
2021-11-19,5,İade etmeyi düşünmüştüm fotokopi yok diye sonunda kullanma kararı aldım gerçekte son derece başarılı fotokopisi olmasın derseniz mükemmel
2022-05-01,5,Tarayıcı özelliği yok. Oda olsa başka ürüne bakmaya gerek yok derdim.
2021-12-15,5,çok ekonomik ve kullanışlı yazıcı. ucuz tonerli almaktansa tanklı almak çok avantajlı sadece baskı hızı yavaş
2022-03-17,5,Hızlı kargo sorunsuz teslimat
2022-01-21,5,Süper yazıcı alınca arkana bile bakmazsın. Çok sağlam
2021-12-03,5,Teşekkürler Hepsiburada kara cuma firsatinda çok iyi fiyata aldim
2021-11-30,5,Mükemmel bir renkli yazıcı.
2021-12-02,5,Süper cihaz indirmli fiyata. Günlük kullanıma uygun.
2021-12-23,5,Yazıcıyı tonersepeti satıcısından söylediğimde siparişimi iptal ettiler. Ve ürünün fiyatını artırdılar. Fakat hepsiburada benim mağdur olmamam için modtek satıcısına yönlendirip fiyat farkı ödetmediler. Öncelikle hepsiburadaya teşekkür ederim. Yazıcıya gelecek olursak tarayıcı ve wifi kullanmam gerek olmaz diyorsanız birebirdir. Ben öğretmenlik yaptığım için günlük 40-50 sayfa çıktı almam gerekebiliyor ve tankı sayesinde normal bir yazıcıya orta fiyat vermektense bu yazıcıyı tercih ederim. Ürün tertemiz kutulanmış usb kablosu yok sadece güç kablosu 3 adet renkli mürekkebi ve biri yedek iki tane siyah mürekkebi ile geldi. Baskı kalitesi ve mürekkep tasarrufu harika sadece bir sayfayı yazdırma hızı ortalama 10-12 saniye olabiliyor. Bunun nedeni de yazdırdığınız dosyanın kalitesine bağlı değişebilir. 5 sn de yazdırdığı sayfa da oldu. Teşekkür ederim.
2022-04-05,5,Ürün çok kalite ürün yazım güzel Orjinal canon mürekkep ile geldi paketleme özenli idi yazılım Cd leri çıktı içinde kurulumu gayet kolay teşekkür ederim
2021-11-10,5,"Hızlı gönderi için teşekkürler. Kurulumu çok basit ve kolay. Wi-Fi bağlantısı mükemmel. Akıllı telefon, tablet ve PC bağlantısı çok iyi. Baskı kalitesi de çok güzel. Tüm renkler canlı. Kutu içerisinden 2 siyah mürekkep ve üç renk renkli mürekkep çıktı."
2022-03-09,5,Baskı hızı ve kalitesi baya güzel tek sorun üstünde bir de fotokopi için kolay kullanım fonksiyonu olsaydı daha iyiydi telefonla yapıyorum onu da kullanımı baya yine de pratik ve güzel 4-5 aydır kullanıyorum henüz sıkıntı yaşamadım
2022-03-31,5,Herhangi bir sorun yok.Sayfa başı en az maliyetli bbu cihazlar oldugu için satın aldım
2022-03-21,5,Yetkili servisi on numara gayet ilgilenmiyorlar  düşünmeden alın derim
2021-10-28,5,"Fotoğraf kağıdım yoktu fotoğraf baskısı yapamadım, yazıcının mürekkepleri dahil tamamen orjinal bu satıcıdan almanızı öneririm"
2021-11-04,5,Bir aydan fazla oldu kullanalı gayet sorunsuz devam ediyoruz.
2022-03-12,5,harika bir yazıcı kesinlikle tavsiye ederim
2022-03-21,5,Beğendik güzel cihaz
2022-03-25,5,Mükemmel bir ürün
2022-03-29,5,Hp markasını değişmem
2021-10-25,5,gayet iyi
2022-01-03,5,"ürün orjinal dolayısıyla pahalı 
paketleme iyi"
2021-01-01,5,Memnun kaldım
2020-07-23,5,"Hepsiburada&#039;ya teşekkürler, her aradığımı bulduğum bir site.
Kartuşumdan da memnunum, original bir ürün."
2020-06-05,5,Geç gelse de orjinal ürün
2020-04-08,5,Orjinal ürün.
2019-09-03,5,ürün orijinal ve çok güzel baski yapiyor
2020-05-05,3,Ürün orijinal fakat kargo geç geldi.
2016-05-18,5,"Süper hızlı kargo,tam orjinal ürün.Teşekkürler."
2016-04-19,5,ürün hızlı bir şekilde kargolandı ve gönderildi teşekkürler
2014-05-26,5,"Ürünü incelemesi kolay,piyasa ya göre fiyatı güzel,sipariş tarihinden bir gün sonra eliniz de kargo bedava . daha ne olsun ki"
2022-04-24,5,"Urunum duzgun paketlenmiş, zarar gormeden elime ulasti, kolayca kurulum yapip kullanmaya başladik, ofis icin tavsiye ederim"
2021-10-30,5,Çip neyin nesi bu yazıcıları yapanlar cidden bizi sömürmek istiyor. Bir de çipi kırdırmak için para vermek gerekiyor
2022-03-10,5,Aylar önce alıp sık sık çıktı almama rağmen hala ilk gelen kartuşlu kullanıyorum. Bilgisayar ve telefonla basitçe kablosuz çıktı alabiliyorsunuz. Kurulumu da gayet basit. Standart 600 da da 1200 dpi ayarında da  harfler keskin ve net. Gönül rahatlığıyla alabilirsiniz.
2022-04-15,5,Çok hızlı ve özenli Sevkiyat teşekkür ederiz
2021-06-13,5,"Bugüne kadar 3 tane aldım, 4.&#039;yü alacağım yarın. Her yönden çok iyi bir lazer yazıcı. Bu yazıcılar mono, yani tek renk siyah yazıyor; ona göre alın. Henüz ne kadar sayfa yazdığını test etmedik ama içinde gelen tonerin 5.000 sayfa yazdığını söyledi müşteri temsilcisi. Çok hızlı yazıyor, kurulum kolay."
2022-01-18,5,Hızlı çalışmasından ve baskı kalitesinden çok memnun kaldım.
2022-03-27,5,Bu 3. Alışım. HP kalitesi 👍
2022-03-10,5,Güzel bir makine. Tavsiye ederim.
2022-02-04,5,Hızlı kargo ve teslimat. Teşekkürler.
2022-01-27,5,Güzel kullanışlı ve ergonomik
2021-11-23,5,İki günde geldi.Cok tereddüt etmiştim ama çok güzel hızı kalitesi  gönül rahatlığı ile alabilirsiniz
2022-03-04,5,"Evde basit baskılar almak için aldım. Hem hızı hem kalitesi konusunda oldukça memnunum. Hiç olmadık bir zamanda bir belgeyi scan etmem gerekti. 10 numara 5 yıldız tarama yaptı. İsterseniz fotokopide çekiyor.
Iphone marka telefonuma uygulamasını kurdum oradanda baskı alabiliyorum. 
Wireless bir yazıcı. Fakat wifi çekim gücü bir notebook kadar değil. Dolayısıyla mümkünse modeminize yakın bir yerde tutun."
2022-05-10,5,Ev ve çok baskı almayan ofis kullanımlarında yeterli gibi. Sağlam ve güzel ürün.
2022-02-11,5,Henüz 1 haftadır kullanıyorum ve genel beklentilerimi karşıladı fiyat / kalite olarak değerlendirirsek 9/10
2022-01-16,5,"paketleme, ürünün kendisi herşey mükemmel. evde kullanım için aldım. gayet yeterli. telefon ve bilgisayara kurulum da çok kolay."
2021-12-01,5,Bayadır takip ettiğim bir üründü. İndirime girince aldım hemen. Kartuslarında yazıcı ile birlikte gönderilmesi de çok iyi oldu. Kurulumu basit. 1 haftadır kullanıyorum. Çok memnunum. Alacaklara tavsiye ederim.
2022-03-23,5,"Kurulumu cok kolay,baski kalitesi cok guzel,murekkebide hala bitmedi,cik memnun kaldim"
2022-02-27,5,"Kargo hizliydi, paketleme cok iyiydi.
Evde kullanim icin cok uygun ve yeterli."
2021-11-26,5,"malzeme kalitesi düşük ama ev için iyi baskı kalitesi harika bu fiyata normal ,"
2022-02-03,5,Gayet başarılı bir ürün...
2021-11-21,5,"kurulumu bir saatimi alsa da kolay olduğunu düşünüyorum çünkü çoğu bir kere yapılan şeyler. tüm özelliklerine beş yıldız verdim çünkü bu fiyattaki bir yazıcıdan en pahalı yazıcıların performansını bekleyemeyecek kadar gerçekçiyim.

renkli çıktı güzel ama fotoğraf baskısı sanki flu. kodak parlak renkli kağıda bastım. 10*15 boyutunda satın aldım çünkü bazı satıcılar bu boylarda fotoğraf yazdığını beyan etmişti. diğer fotoğraf kağıdı ebatlarını henüz denemedim. Fotoğraf kağıdının mat olması önerilmiş. Bunu bilmediğim için parlak almıştım, flu görüntü kullandığım kağıttan kaynaklanıyor olabilir. 

siyah beyaz çıktı mükemmele yakın. hızı fena değil. gönderilen mürekkepler kullanmaya başlamadan önce mürekkep tanklarına boşaltılınca bitiyor, elinizde bir tek siyah yedek mürekkep kalıyor. 

hem ev hem de küçük işletmeler için tavsiye edebileceğim bir ürün."
2021-12-31,5,"Ürün harika, fotoğraf kağıdına çok iyi baskılar çıkartıyor. Fotoğrafçılara vereceğiniz paraya bunu alın kendiniz istediğiniz kadar çıkartın. PC ye bağlamadan telefondan çıktı alabilirsiniz"
2021-10-12,5,"Eski yazıcımın kartuşlarının pahalılığından ve hemen bitmesinden bıkmıştım. Ürünü hepsiburada satıcısından satın aldım, ertesi gün kargoya verilmişti. Kurulumu çok kolay içinden çıkan kullanma kılavuzunda bulunan QR kodu okuttum ve bir uygulama indirdim. Uygulama yazıcıya bağlanarak beni yönlendirdi ve kısa sürede kurulum gerçekleşti. Homeoffice çalışan biriyim kullanım amacımı fazlasıyla karşılayacak gerçekten kaliteli bir yazıcı, ayrıca görünümü de çok güzel. Fotoğraf kağıdı da alıp fotoğraf baskıları da yaptım gayet başarılı sonuçlar aldık."
2021-12-11,5,"Baskı hızı ve kalitesi çok iyi tanklı yazıcıya göre, her işimi görebiliyorum. Çok çıktı alan birisi iseniz lazer yazıcı almanızı öneririm. Tabii ki her şeyde olduğu gibi iyi ve kötü yönlerini ve de kullanım alanını iyi araştırmak gerekir. Keşke yazıcılar uygun fiyatlı olsada daha kaliteli olanlarını alsak."
2022-04-08,5,Ürünü 3 gündür kullanıyorum gerek normal A4 olsun gerek fotoğraf baskısı olsun gayet başarılı kaliteli çıktılar alabiliyorsunuz evinizde ofisinizde rahatlıkla kullanabilirsiniz
2021-10-25,5,"Yazıcı çok güzel özellikle fotoğraf çıkartmak için aldık. Oldukça kaliteli çıkarıyor. çok memnunum. 
Ayrıca Hepsiburada nın müşteri hizmetlerine özellikle teşekkürlerimi sunuyorum."
2022-04-19,5,Önceki ürünüm bitmeyen kartuşlu bir yazıcıydı. Epson önceki yazıcıma göre kullanımı ve yazma hızı olarak gayet iyi. Çift taraflı olmaması sorun değil. Ayarlardan manuel olarak yapabiliyorsunuz. Tavsiye ederim
