tarih,derece,yorum
2022-04-08,5,"Kitap güzel, sorular kolay-orta arasından başlayıp zor olarak devam ediyor. Video çözümlü olması çok iyi, satın almadan önce &quot;Yargı 2500 soru&quot; arasında çok gidip gelmiştim. Yalnız tek eksisi kitap büyük olmasına rağmen çözüm için bırakılan bazı boşluklar çok dar. 2000 civarı soru var. Video çözümler kaliteli anlatılmış bu arada, en büyük artısı bu... Videolar için Pegem uygulamasını indirdiğinizde her test için optik form açılıyor, isterseniz süreli şekilde testi başlatıp işaretleme yapıyorsunuz ve test bittiğinde değerlendir diyerek testi çözenlerin içindeki sıralamanızı görebiliyorsunuz. Yanlış yaptığınız sorular içinde üzerine tıklayıp video izleyebiliyorsunuz. Bu tip şeyler için yorum yapacak arkadaşlar lüften satın aldığınız ürünle ilgili yorumlarınızı yapın, sırf yorum yapmak için saçma sapan &quot;yok kargom öyle geldi, yok böyle geldi&quot; gibi herkesin ne yazdıysa aynısını yazmanın mantığı yok kim napsın senin kargonu! yanlış geldiyse satıcınla iletişime geç, şuradaki 100 tane yorumdan 98 tanesini kargo! Ürün yorumuna satıcı yorumu yazmana gerek yok!"
2021-11-22,5,Ürün hızlı kargolandı ve sağlam şekilde ulaştı. Fiyatı piyasadan daha uygun aldım ama siz alırken araştırın çünkü fiyat sürekli değişiyor. 2021 Ekim ayı baskısı detaylar için fotoğraf paylaştım.
2022-03-16,5,Çok güzel kitap. Testlerin arkasında cevapları var ve uygulama indirip her soru için cevap videosu izleyebiliyorsunuz. Kafanızda soru işareti kalmaz bile. Herkesin alması gereken bir kitap.
2021-11-30,5,Ürünü beğendik her konu icin ilk testler hatırlatıcı ortadakiler pekiştirici son testler zorlayıcı kıvamda böyle olmasını çok beğendik
2021-11-04,5,Sınava hazırlananlar için ideal kitaplardan bir tanesi. Ürün satıcı tarafından zamanında kargolandı ve zamanında ulaştı. Anlatıldığı gibi görseldeki ürün geldi. Teşekkürler.
2022-01-20,5,"Kitaplarin Zorluk derecesi ile kendini belli ediyor gerçekten çözümleri olması büyük avantaj, uygun fiyata aldim bence herkes almali bütün derslerini aldm ben"
2022-01-20,5,Uygulaması ve soruların çözümleriyle gayet güzel bi kitap teşekkür ederim
2022-04-22,5,İstenildiği zaman soruların video kaydına bakılabilmesi iyi düşünülmüş
2022-04-24,5,"Pegem kalitesi kendini her alanda belli ediyor, çözülmesi gereken bir kitap"
2021-12-20,5,Haritalarla coğrafya yerine bunu aldım ve iş görür içinde bütün haritalar yeterli boyutta var. Kitap boyut olarak biraz küçük geldi gözüme ama diğer video ders notları da aynı boyda zaten. Işe yarar. Kargo da hızlıydı.
2022-02-02,5,Ürünü anlatmaya gerek yok görüyorsunuz Bayram Hocayı yeni keşfetmeme rağmen hemen aldım ayrıca şekerler içinde teşekkür ettim
2022-02-18,5,"Bayram Meral’in videolarını bu kitaptan takip ediyorum. Resmen coğrafyayı ezber yapmadan öğretiyor. Unutmayın, unutturmayacağız diye diye cidden unutturmuyor. 💙"
2022-04-11,5,Gayet güzel geldi
2022-02-26,5,Kitap hasarsız elime ulaştı. Ders videolarını dinlerken not alması açısından kolaylık sağlıyor. İçindeki haritalar daha iyi akılda kalıcılık sağlıyor. Kenarlarına not alabilirsiniz.
2022-01-14,5,"Başka bir mağazada incelemiştim içeriğini bildiğimden rahatlıkla alabildim. Aklında şüphesi olanlar için yazayım, gönül rahatlığıyla alabilirsiniz."
2022-03-13,5,Boyut biraz küçük ama bayram hocanın kitabı çok iyi tavsiye ederim
2022-03-24,5,Benim hocamın genel olarak kitapları çok iyi. Video ders notlarını da çok beğendim. Tavsiye ederim.
2022-02-15,5,Haritalar ve görseller kalıcılık sağlıyor ve önemli noktalar güzel kargo hızlı
2022-04-11,5,Kısa sürede elime ulaştı
2022-03-13,5,Paketleme çok özenliydi. Hemen elime ulaştı. Ramazan yetğin farkıyla sorular harika tabiki. Boyut olarak küçük bilginiz olsun. 27 sorudan oluşuyor.  Bence herkes almali😎
2022-04-19,5,Teşekkürler😊
2022-02-08,5,Ürün elime hasarsız geldi. Sadece boyutu biraz Küçükmüş ama hızlı bir şekilde elime ulaştı.
2022-04-11,5,Ramazan Yetgin bir dahi. İşini en iyi yapan hocalardan bir tanesi. Onun sayesinde tarihi sevdim. Allah razı olsun. Kitap çok iyi alın aldırın
2022-04-22,5,"Benim hocam Ramazan Hoca kalitesi, kitabin  boyutu A4 ten kucuk A5 ten  buyuk"
2022-01-27,5,Çeldirici sorular sinava yakin yirum formatli sorularla dolu.alinmasi gereken bir brans denemesi bence.
2022-04-07,5,Uzun süredir bu yayını kullanıyoruz. Memnunuz
2022-03-03,5,Benim hocam  yayını ki Ramazan hoca hazırlamis beğenmemek ne haddimize 🤣
2022-02-24,5,Ramazan hoca kalitesi diyebilir miyiz … enfes kargoda cok hızlıydı
2022-04-12,5,"Sorunsuz şekilde teslim aldım, teşekkürler."
2021-12-10,4,Ben çok beğendim bence faydalı olacağını düşünüyorum.
2021-12-24,5,"Kitap zaten guzel bir kitap, kargo hizliydi. Ama kitaba o kadar para veriyoruz kirismis halde geliyor anlamiyorum ustune mi oturdunuz da ezdiniz kitabi."
2022-02-24,4,Hepsi Jetin hızına bayılıyorum. Üründe dışardaki fiyatına göre çok uygundu güzel paketleme
2021-12-14,5,Kitabin icerigini begendim fakat kosesinde hafif bi ezilmislik var kpssye hazirlananlarin kitapliginda olmasi gereken bi sorubankasi
2022-04-26,5,"Çarşamba sipariş verdim perşembe günü elime geçti . Kargo çok hızlıydı , kitapda bir hayli güzel zaten 478 sayfa . Herhangi bir hasar söz konusu değildi. Satıcıya teşekkürler ."
2021-12-16,5,Ürün iyi gibi ama kitapta böyle soyulmalar ve yırtılmalar vardı. Lazım olduğu için iade etmekle uğraşmadım. ALES için biraz kolay gibi ama genel olarak paragrafta avantaj sağlayacaktır.
2021-10-24,3,Kitap çok hızlı geldi 1 günde teslim edildi. Çözümlü olduğunu bilmiyordum. Tercih etmiyordum yer kapladığı için ama olsun. İpuçlarına benzeyen şeylere yer verilmiş. Teşekkürler.
2021-12-15,5,Sorularin zorluk derecesi osym duzeyinde bence oneriyorum
2021-12-03,5,Dışarıya almaya gitsem bu kadar hızlı elime ulaşmazdı. Çok güzel ve çok hızlı. Teşekkür ederim.
2021-12-20,4,Sorular güzel ancak testler aşırı yetersiz. Her konudan bir test var neredeyse. Çok yeterli gelmedi bana.
2021-09-17,5,"Kitapta test sayısı fazla değil ( coğrafi konumdan 2 test, iklimden 3 test, nüfustan 2 test gibi ) fakat sorular kaliteli. CozUmlerde de gayet güzel açıklanmış gecistirilmemis. AYrica testlerde QR kodu okuyunca video çözümünü de görebiliyorsunuz. Keşke daha fazla soru olsaymis diye düşündüm bunun dışında gayet başarılı .."
2022-01-20,5,Fazla söze gerek yok kpss çalışanlar pegem yayınlarının iyi olduğunu bilir üstelik indirimdeyken çok iyi bi fiyata aldım ve kargo hızlı elime ulaştı
2022-04-15,5,Genel olarak soruların çok fazla zor olmadığını söyleyebilirim. Soru sayısı bence az. Ama sorular kaliteli.
2021-11-17,5,"Anlaşılır anlatımlı sorular,sayfa yapısı kapak yapısı kaliteli. 1 günde geldi paketleme iyiydi yıpranmamış. Tavsiye ederim. Emeği geçen herkese teşekkür ederim."
2022-03-22,5,"Çok hızlı geldi, umarim bir gün çözerim. Ve o gün umarım kpssden  önce gelir. Şimdiden iyi dilekleriniz için teşekkür ederim."
2022-03-22,5,"Sipariş verdim ve ertesi gün ürün bana sorunsuz bir şekilde ulaştı, teşekkürler.."
2022-02-18,5,Soruları çok iyi diğer derslerini de almayı düşünüyorum. Sonunda 10 deneme olmasına da çok sevindim.
2021-12-12,5,Kitabı eylülde aldım bitirip  yorum yapmak istedim. soruları eleyici değil temeli kötü olanlar almalı diye düşünüyorum.onun dısında güzel kargolanmıstı sıkıntısız elime ulaştı.
2021-12-21,5,Paketleme cok guzeldi hic hasar gormemisti ve hizli teslimat yapildi. Daha konulari calisip test cozme asamasina gelmedim
2022-04-25,5,Gayet güzel bir ürün hızlı teslimat hemen çözmeye başladım sorulae kaliyeli benim hocam kalitesi
2022-01-18,5,Teşekkürler hızlı kargo hepsi burada farkı
2022-02-03,5,Çok iyi hazırlanmış denemeler
2022-04-24,5,Benim hocam yayınları harika
2022-04-11,5,Herkesin sınava girmeden önce çözmesini tavsiye ediyorum. Sınav soruları dolaylarında güncel olarak hazırlandığı ortada.
2022-01-27,5,Hızlı geldi. Herhangi bir sorun çıkmadı.
2022-04-18,5,Çok iyi tam sınav tarzında
2022-04-29,5,Sorular kaliteli ve güzel
2022-04-30,5,"Tekrar nitelikli alınması gerek,"
2022-02-07,5,Ürün güzel . Haritalarla tarih kitabı biraz kargoda zarar görmüş yırtılmış arka kapağı.
2021-10-01,5,Gerçekten çok teşekkür ederim. Kitap iyi bir şekilde muhafaza edilmişti. Kartta yazılı güzel sözleriniz için teşekkürler... Hayırlı işler dilerim
2022-01-23,5,"Cok guzel bir kitap,kagit kalitesi harika parlak kuse kagit.kitap sonunda uygulamalar mevcut.baska kaynaga kesinlikle gerek yok bence.birde icerisinde hediyesi turkiye haritasi cikti.teskkurler hepsi burada tesekkurler benim hocam.."
2022-04-26,5,"hızlı teslimat ve güzel, kaliteli basım.. inşallah 2022 kpss bizim için iyi geçsin :)"
2022-02-10,3,Başım hatası var onun dışında kitap içeriği çok güzel
2022-02-17,5,Video ders notlarından daha büyük. Fiziki olarak çok kaliteli içeriğine daha başlamadım. Coğrafya bilgim dağların denizlere nerde paralel olduğunu bile bilmeme seviyesinde. İnşallah yardımcı olur. Hızlı ve sorunsuz teslimat yapıldı.
2022-01-20,5,Paketlenmesi güzeldi sağlam geldi. Bu kitabı bilmeyen yoktur zaten harita hediyeli olması aldı güzel. Satıcıya özenli paketlemesinden dolayı teşekkürler
2022-04-19,5,Kpss çalışan arkadaşlar hiç düşünmeden alabilirsiniz ürün çok iyi ve hızlı özenle paketlenmişti
2022-03-22,5,Kitap güzel fakat kargo paketi yırtık bir şekilde geldi.
2021-10-26,5,"Harika bir kitap, harita hediyesi extra mutlu edici"
2022-03-07,5,İçerik güzel hemen geldi çözmeye başladım gayet kaliteli sorular var ÖSYM tarzında
2022-03-31,5,Kargo hızlıydı. Paketlemside çok iyiydi.
2022-04-19,5,"Kaliteli yayın, kaliteli sorular. Sınava girmeden önce mutlaka çözülmesi gereken bir soru bankası."
2022-04-27,3,Kitabın sag ust kenarları kıvrık ve yıpranmış geldi. Kapagi da kırılmış. Baya ikinci el gibi. Mecbur olduğum için iade etmeyeceğim. Biraz dikkat biraz özen gösterseydiniz keşke.
2022-04-26,5,"Kitap güzel diye düşünüyorum bilgi ve yoruma dayalı sorular tercih edilmiş (henüz ilk testini çözdüm).
 Buradan hepsiburada politikalarını kim yönetiyorsa onlara teşekkür etmek istiyorum; hem kargo hızı olsun, hem de biz öğrencilere verdikleri &quot;eğitim ürünleri indirimleri&quot; olsun içtenlikle söylüyorum ki ülkemizde verilen bir çok eğitim ödülünden en azından birini hak ediyor hepsiburadaya fena yükseldim bu ara Allah nazarlardan saklasın teşekkür ederim."
2022-04-01,5,Kitap dili osym gibi soru zorlukları orta diyebilirim. Test sonrasi açıklamaları konuyu yeni öğrenenlere cok fayda sağlar diye dusunuyorum
2022-04-13,5,Kitap çok hızlı bir şekilde elime ulaştı ve  gayet güzel soruları var  kaliteli bir kitap sınava girmeden önce çözülmesi gereken bir kitap 🌸🙏
2022-04-13,5,Hepsiburada ile indirimde uygun fiyata aldım ama keşke bi patpata falan sarsaydı öylece kargo poşetine koyulmş kıvrışmışşş. Pegem kalitesi zaten
2022-03-03,5,"Çok güzel sorular var içinde, gelir gelmez çözmeye başladım.Konuların ardından kendini sınamak için birebir👌Ayrıca hızlı kargolama için teşekkürler, akşam sipariş verdim ertesi gün öğlen elimdeydi."
2022-03-22,5,Çok hızlıydı. Keşke her site böyle olsa. Hepsi burada her zaman iyi :) umarım indirim kodu gelir bir anda :) güveniyorum sana hepsi burada malum ogrenciyizz
2022-04-26,5,Ürün sipariş verdiğimin ertesi günü elime ulaştı. Kargolama hızı çok iyiydi. Daha çözmedim ama çözümleri gayet ayrıntılı güzel gibi. Kargoda çok iyi kitap hiç zarar görmemişti.
2021-11-08,5,Gece sipariş verdim ertesi gün kapımdaydı gerçekten çok hızlı teslimat teşekkürler 🙏
2022-04-20,5,Yediiklim yayınları ne zor ne kolay bence tam ÖSYM kıvamında basit sorular da var eleyici sorular da
2022-05-05,5,"Boyut olarak biraz küçük ama bence sorun edilecek birşey değil fiyat olarak çok uygun, hızlı teslim edildi ben memnun kaldim"
2022-05-08,5,Denemelerin hepsi birlikte ve boyutu da baya küçük. Ancak sorular güzel. Özellikle matematik baya iyi.
2022-04-01,5,Çok faydalı olduu
2022-04-16,5,"Çok hızlı kargo, özenli paketleme teşekkürler 😊"
2022-01-22,5,A4 kağıt boyutundan biraz küçük olması dışında bir sorun yok. Güzel bir deneme diyebilirim.
2022-04-16,5,Henüz çözmedim ancak kargo ve paketleme güzeldi
2022-04-14,5,Hemen elime ulaştı çok güzel
2022-02-20,5,"kpss çalışan her kişinin mutlaka alması gereken çalışması gereken bir kitap. tabi çalışmadan başarıya ulaşılamaz. kitabı kenara koyup da sınavda başarı beklemek doğru değil. oturup çalışmak lazım. bu kitabı ve diğer derslerini de mulaka alın çalışın emin olun çalışmalarınız boşa gitmeyecek. mutlaka emeklerinizin karşılığını alacaksınız. hiç bir emek karşılıksız kalmaz. ancak tabi doğru kaynak da çok önemli. bu kitap bence doğru bir kaynak. ben yıllardır hep kpss.ye bu kitaptan çalışırım. yüksek puanlar da alıyorum ama maalesef tabi bir de mülakat faktörü var. bu kitapla illa ki mülakatı geçmek mümkün değil. mülakatı geçmek için neyin gerekli olduğunu herkes çok iyi biliyor. ama tabi burada meselemiz mülakat değil test olan sınav. o sınava çalışmak için bu set gayet yeterli. iyi çalışırsanız yüksek puanlar alırsinız. umarım herkes de istediği yere atanir. keşke böyle bir derdimiz olmasaydı diyorum ama maalesef ülkemizin durumu bellim çalışmamız lazım, hem de çok ama çok çalışmamız lazım. çalışmadan olacak bişey değil. bu kitaplar da destek olacaktır almanızı tavsiye ederim. bunun dısında ekleyebileceğim çok bişey yok. ilkokula başladığımızdan beri yarış atı gibi sınavlara hazırlanıyoruz. adam akıllı bir iş sahibi olana kadar da bu serüven maalesef bitmiyor. umarım ilerde bu gibi sorunlar olmaz da herkes istediği gibi mesleğini özgürce yapabilir. herkese para kaygısı olmadan rahat bir meslek hayatı diliyorum. kitapla ilgili çok da bişey demeye gerek yok. gayet güzel bir çalışma kaynağı. çalışan her türlü kazanacaktır endişe etmesin. çalışmadan da bu kitabı alıp iki üç sayfa çevirip sonra sımava giren de hiç öyle beklentilere girmesin kazanamaz. o yüzden mesele hangi kitap olduğu değil ne kadsr çalıştığınızdır. emek verin dirsek çürütün birşeyler yapın ve sonunda bir bakın n
biyerlere gelmişiniz. umarım bu kitabın da meslek sahibi olmanızda bir katkısı olur da o kadar yazdığım şeyler boşa gitmez. eğer dayanıp da sonuna kadar okuyabilen sabırlı arkadaşlar varsa o kişiye"
2021-12-10,4,"Ürünü beğendim. Tek sıkıntım kitabın kapağında biraz deforme oluşmuş ve rengi çok canlı değil neden öyle bilmiyorum sanırım normal hali böyle soluk bir renk değildir. Kıyaslama yapabilmek için diğer aldığım kitabında fotoğrafını paylaşıyorum. Teslimatı ve paketlemesi sorunsuzdu çabuk geldi. Her testte 24 soru var, çözümleri de kısa ve öz bir biçimde yapılmış ve 416 sayfalık büyük boy kalın bir kitap. Satıcıya teşekkür ederim."
2022-02-24,4,"Kapakta basım hatası var bu yüzden 4 puan verdim. Onun dışında ürün güzel, tavsiye ediyorum sınava hazırlık konusunda çok iyi bir kaynak."
2022-01-21,5,Çözmeye başladım çok güzel bir soru bankası video sonrası çözüm çok iyi oluyor. Başka bir yayin daha almıştım ama en çok bunu begendim.fakat kitap sadece kargo poşetine konmuştu. Biraz hasarlı geldi elime.
2022-02-26,5,ürün güzel fakat kitabın kapağı soluk bir biçimde gönderildi. bu yüzden hepsiburadaya karşı biraz sitemliyim.
2022-03-12,5,"Kitap çok iyi.Parasını hakediyor.Satıcıya, Hepsiburada ve Hepsijet&#039;e teşekkürler."
2021-12-15,5,Dün akşam sipariş verdim bugun sabah elime ulaştı. Çok teşekkür ederim
2022-04-20,5,Siparişim 16 saat sonra teslim edildi teşekkürler hepjet çok güzel hizmet ayrıca kampanya da vardı çok memnun kaldım Benim Hocam Ürünlerinin kalitesi zaten tartışılmaz o konuda bişey söylemeye gerek yok bence.
2022-04-30,5,2016 yılında eşimle birlikte sınava hazırlanırken Ramazan hoca ile tanıştık . Hocanın kitap ve videoları ile eşim atandı tarihte 26 net. Ben 23 net yaptım. Mutlaka almalısınız
2022-01-22,5,Ramazan hocam zaten bu işin üstadı. Her konudan fazla fazla test var. Başka kaynaklara gerek var mı açıkçası bilemedim. Oldukça kalın bir kitap(416 sayfa) parasını sonuna kadar hak ediyor diyebilirim. Tavsiye ederim.
2022-04-18,5,Hızlı kargolandı ve ulaştı. Kitap zaten çok güzel sorular gayet kaliteli
2021-04-14,5,Ürün hızlı hazırlandı hızlı geldi. Çok güzel paketlenmişti. Bez torbaya sarılıydı. Soruları full yeni nesil. Bayıldım.
2022-04-12,5,Gerçekten müthiş hızlı geldi ve kitabın yanında gelen küçük hediyeler insanı mutlu ediyor Teşekkürler 🙂
2022-04-05,5,Oğlum için aldım beğendi
2022-02-26,5,Hızlı gönderi barikat paketleme gerçekten çok özenmişler paketlemeye. Daha fazla yıldız olsa verebilirdim.
2022-05-07,5,İnanılmaz hızlı dün sipariş verdik bugün elimize ulaştı
2022-05-07,5,Hızlı ve sorunsuz teslimat için teşekkür ederim
2022-05-10,5,Hızlı teslimat için çok teşekkür ederim
2022-03-23,5,"uygun fiyat , begendim"
2022-03-07,5,"Ürün zamanında geldi, paketleme gayet iyi"
2022-04-14,5,Mükemmel hediye için teşekkürler
2021-09-13,4,Bana 12li deneme yerine 8. sınıf yeni nesil matematik soru bankası geldi ama iade etmeyi düşünmüyorum
2022-04-13,5,"Teşekkürler, faydalı bir kaynak."
2022-04-20,5,Henüz çözmeye başladı oğlum. Ancak sorular oldukça seçici görünüyor.
2022-04-28,5,Kitapevleri yerine buralarda in almak yarı fiyatı
2022-05-07,5,Beğendik teşekkürler
2022-04-25,5,Satıcı iyi hepsi burada kötü
2022-03-22,5,"uygun fiyat , begendim"
2022-03-23,5,8. Sınıflar için çok iyi.Teşekkürler
2022-03-28,5,Kaynak guzel
2022-03-08,5,Çok güzel bir kitap 😊
2022-05-06,5,Paket kargo çok iyiydi. Emrah Hoca zaten bu en iyilerinden. Tereddütte olan varsa hiç düşünmeden alsın
2022-02-28,5,Ürün geçen yılki kitaplardan daha büyük. Benim tek sıkıldığın şeyi renklendirmesi oldu. Her konu farklk bir renkte olsa renklerle konuyu ilişkilendirerek kodlama yapabilme şansı buluyorum falat bunda hepsi mor. Onun dışında kavram haritalarıyla anlatılmış tüm konular bu açıdan akışda kalıcı oluyor konunun tümünü görerek konuya hakim olabilirim. Ünite sonlarında pekiştirme sayfaları bulunuyor. Kitap kalınlığı da çok iyi serçe parmak kadar yırtılma dağılma vs olmayacaktır. Benim kuponum vardı o kuponla aldım eksik olan dersim buydu. Zaten vatandaşlık için emrah hocadan başkasını düşünemiyorum. Yayına ve hocalarımıza çok teşekkürler böyle ucuz bir fiyata hem dershaneden kaliteli ders alıyoruz hem de ücretsiz videolara erişiyoruz hakkınız ödemez 🖐️
2022-01-02,5,Bir gün bile olmadan kargom geldi. Çok teşekkür ederim
2022-02-05,5,Hasarsız ve kısa sürede ulaştı
